Lixo	it-codigo	desc-item	it-demanda	lote-economi	lote-minimo	lote-multipl	lote-mulven	peso-bruto	peso-liquido	pto-repos	quant-segur	tempo-segur	classif-abc	compr-fabric	data-implant	data-ult-ent	data-ult-sai	ge-codigo	lote-repos	ind-item-fat	desc-fam-comm	desc-fam-mat	desc-grp-estoq
	990710210018	SUBST. LONA DE FREIO TRASEIRA DELIVERY		1	1	1	1	0	0	0	0	7	3	1	01/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210019	LUBRIFICAR CABOS ALAVANCA DE CAMBIO		1	1	1	1	0	0	0	0	7	3	1	01/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210020	ALINHAMENTO CAMINHAO		1	1	1	1	0	0	0	0	7	3	1	01/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210021	BALANCEAMENTO CAMINH O		1	1	1	1	0	0	0	0	7	3	1	01/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210022	NEW ADESIVO P JUNTAS MOTOR DIESEL ALC GAS 55		1	1	1	1	0	0	0	0	7	3	1	11/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210023	RADIADOR AGUA EMPILHADEIRA JAC GTS25 PSI 2.4		1	1	1	1	0	0	0	0	7	3	1	11/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210024	KIT VALVULA DE ENTRADA DE AR		1	1	1	1	0	0	0	0	7	3	1	17/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210025	KIT VALVULA PRESSAO MINIMA		1	1	1	1	0	0	0	0	7	3	1	17/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210026	KIT DA VALVULA RETENCAO AR/OLEO		1	1	1	1	0	0	0	0	7	3	1	17/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210027	THERMOSTAT KIT 40		1	1	1	1	0	0	0	0	7	3	1	17/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210028	KIT DE MANUT. EWD330 8000H		1	1	1	1	0	0	0	0	7	3	1	17/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210029	KIT FILTROS AR/OLEO 4000HS		1	1	1	1	0	0	0	0	7	3	1	17/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210030	KIT SEPARADOR DE OLEO		1	1	1	1	0	0	0	0	7	3	1	17/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210031	OLEO KLUBER SUMMIT SIERRA 46 SINT 8000H (19LT)		1	1	1	1	0	0	0	0	7	3	1	17/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210032	LIMPA PNEU PRETINHO PB05 20L		1	1	1	1	0	0	0	0	7	3	1	17/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210033	PALHETA LIMP VW COSTELLATION, SC, DAF 24 POL ENCAIXE		1	1	1	1	0	0	0	0	7	3	1	18/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210034	PALHETA LIMP DELIVERY 2018 (AUTOIMPACT)		1	1	1	1	0	0	0	0	7	3	1	18/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210035	PRESILHA FORRO PORTA VW (HZR)		1	1	1	1	0	0	0	0	7	3	1	18/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210036	PALHETA LIMP MB 1620, ACCELO, ATRON ,VW 2000/2017		1	1	1	1	0	0	0	0	7	3	1	18/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210037	GRAXA BRANCA SPRAY 300ML		1	1	1	1	0	0	0	0	7	3	1	03/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210038	KIT FILTROS VW 9-170/11-180 CUMMINS ISF		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210039	OLEO P/ MOTOR 15W40 8LT		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210040	KIT DE AR CONDICIONADO VW MANUTENCAO (OFICINA)		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210041	ADITIVO ARREFECIMENTO RADIADOR VW MANUTENCAO (OFICINA)		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210042	CAPOTA MARITIMA SAVEIRO CS C/GAN 2010/ FF CEST: 01.075.00		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210043	OLEO HIDRAULICO DL9 1LT		1	1	1	1	0	0	0	0	7	3	1	05/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210044	GAXETA 5135 25000625 5/8X1.1/8X1/4		1	1	1	1	0	0	0	0	7	3	1	28/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210045	GAXETA 5135 25000625 5/8X1.1/8X1/4		1	1	1	1	0	0	0	0	7	3	1	29/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210046	SOLUPAN D140 CONCENTRADO 5LTS		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210047	LIMPA CONTATO ELETRICO MP80 MUNDIAL SPRAY 300ML		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210048	QUEROSENE 900ML LUZTOL NATRIELLI		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210049	LAMINA SERRA MANUAL STARRET BI-METAL 12POL 24DENTES BS1224		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210050	OLEO KLUBER SUMMIT SIERRA 46 SINT 8000H		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210051	ALARGAD PASSAGEM RODA P/CARRO 32MM RENAULT CAPTUR/FLUENCE		1	1	1	1	0	0	0	0	7	3	1	26/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210052	COBERTURA PARACHOQUE VEICUL AUTOM		1	1	1	1	0	0	0	0	7	3	1	26/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210053	APARELHO ELETRIC D/SINALIZ VISUAL RENAULT/CAPTUR		1	1	1	1	0	0	0	0	7	3	1	26/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210054	APARELHO ELETR(CAIXA D/LUZES) RENAULT/CAPTUR		1	1	1	1	0	0	0	0	7	3	1	26/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710210055	REBITE POP REPUXO 4,0 X 12 INOX A2		1	1	1	1	0	0	0	0	7	3	1	06/03/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220001	CHAPA MET CHAP GALV AI 1,5M 1.200MM 2.000MM		1	1	1	1	0	0	0	0	7	3	1	27/08/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220002	CHAPA MET CHAP GALV AC 0,9M 1.200MM 2.000MM		1	1	1	1	0	0	0	0	7	3	1	27/08/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220003	TELHA TELHA ISOTERMICA FILME DE ALUMINIO		1	1	1	1	0	0	0	0	7	3	1	02/09/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220004	BARRA REDONDA LATAO COBRE FUNDIDO 200MM		1	1	1	1	0	0	0	0	7	3	1	22/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220005	BARRA REDONDA COBRE 110 FUNDIDO 200MM		1	1	1	1	0	0	0	0	7	3	1	22/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220006	BARRA CHATA ALUMINIO 3/4X2 POL		1	1	1	1	0	0	0	0	7	3	1	21/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220007	PROTECAO METALON 50X50X2MM		1	1	1	1	0	0	0	0	7	3	1	13/10/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220008	PERFIL TELA MOSQUETEIRA ENC CHAP BASE 6MT		1	1	1	1	0	0	0	0	7	3	1	13/10/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220009	CUBA PIA GOURMET AI ESCOVADO QUADRADA 60CM 45CM		1	1	1	1	0	0	0	0	7	3	1	16/10/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220010	ENGATE RAP FLEXIVEL ACO INOX P/ TORNEIRA DE PIA		1	1	1	1	0	0	0	0	7	3	1	23/10/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220011	ROLO METRICO REBOBINADEIRA		1	1	1	1	0	0	0	0	7	3	1	29/10/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220012	BARRA CHATA 25,4MM 50,8MM 500MM		1	1	1	1	0	0	0	0	7	3	1	29/10/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220013	BARRA CHATA 12,7MM 50,8MM 200MM		1	1	1	1	0	0	0	0	7	3	1	29/10/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220014	BARRA CHATA AL 10MM 50MM 200MM		1	1	1	1	0	0	0	0	7	3	1	31/10/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220015	BARRA CHATA 20MM 30MM 500MM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220016	BARRA REDONDO RETIFICADO 6M 10.00X1000   .6 KGS		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220017	FRESA MD 2 CORTES 55 HRC 3MM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220018	FRESA MD 2 CORTES 55 HRC DIAMETRO 4MM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220019	FRESA MD 2 CORTES 55 HRC DIAMETRO 5MM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220020	FRESA MD 2 CORTES 55 HRC DIAMETRO 6MM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220021	FRESA MD 2 CORTES 55 HRC DIAMETRO 8MM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220022	FRESA MD 2 CORTES 55 HRC DIAMETRO 10MM		1	1	1	1	0	0	0	0	7	3	1	13/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220023	FRESA MD 2 CORTES 55 HRC DIAMETRO 12MM		1	1	1	1	0	0	0	0	7	3	1	13/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220024	SUPORTE CAIXA DO COLEIRO DIREITA 450MM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220025	BARRA CHATA AL FUNDIDO 25,4MM 50,8MM 500MM		1	1	1	1	0	0	0	0	7	3	1	10/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220026	BARRA CHATA AL FUNDIDO 12,7MM 50,8MM 200MM		1	1	1	1	0	0	0	0	7	3	1	10/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220027	BARRA REDONDA AL RETIFICADA 10MM 1.000MM 1045		1	1	1	1	0	0	0	0	7	3	1	10/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220028	BARRA ACO LAMINADO SAE 1020 RED 90 X 40		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220029	RETENTOR RODA 5,4CM 9CM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220030	CORTADOR MAN CORTADOR DO MOLDE SUPERIOR CT2282		1	1	1	1	0	0	0	0	7	3	1	13/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220031	BARRA RSC LAMINADA 1M. M16-2,00MA		1	1	1	1	0	0	0	0	7	3	1	13/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220032	BARRA BRONZE DIAM.1 3/4" 500MM (TM23 )		1	1	1	1	0	0	0	0	7	3	1	24/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220033	BARRA ALUMINIO DIAM.2" 500MM 5083		1	1	1	1	0	0	0	0	7	3	1	24/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220034	COSSINETE M27 X 1,5MM (OSG)		1	1	1	1	0	0	0	0	7	3	1	24/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220035	EXT. 14,00 FIO 1,20 LK 16,00 E (INOX 302) BANHO DE ACIDO		1	1	1	1	0	0	0	0	7	3	1	21/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220036	EXT.8,660FIO 1,20 LK11,00 ESQ.(1070 CLASSE B) ZINC BRAN TRIV		1	1	1	1	0	0	0	0	7	3	1	20/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220037	EXT.8,60FIO 1,20LK 11,00 DIR(1070CLASSE B) ZINC BRAN TRIV		1	1	1	1	0	0	0	0	7	3	1	20/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220038	BARRA ACO LAMINADO SAE 4340 REDONDO 63X350		1	1	1	1	0	0	0	0	7	3	1	11/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220039	BARRA ROSCADA ACO INOX 304 ROSCA UNC 6MM		1	1	1	1	0	0	0	0	7	3	1	08/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220040	BARRA ANTIESTATICA ALUMINIO BTHHP32-0790K30		1	1	1	1	0	0	0	0	7	3	1	20/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220041	BARRA ROSCADA FERRO FUNDIDO 1MT X 8MM		1	1	1	1	0	0	0	0	7	3	1	11/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220042	CHAPA METALICA LISA ACO ESP 3MM X COMP 3M X LARG 1M		1	1	1	1	0	0	0	0	7	3	1	21/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220043	BARRA CHATA ACO 4" X 1/4"		1	1	1	1	0	0	0	0	7	3	1	21/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220044	BRACO ARTICULACAO DO DESBOBINADOR ACO MET 800MM 120MM		1	1	1	1	0	0	0	0	7	3	1	04/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220045	BARRA CHATA 6063 T6 1/2 X 3/16 X 6000MM		1	1	1	1	0	0	0	0	7	3	1	05/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220046	PESO PADRAO F1 ACO INOX 1KG UNIDADE		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220047	PESO PADRAO F1 ACO INOX 2KG UNIDADE		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220048	PESO PADRAO F1 ACO INOX 5KG UNIDADE		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220049	ESTOJO P/ PESOS INDIVIDUAIS PLASTICO PT 2KG		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220050	ESTOJO P/ PESOS INDIVIDUAIS PLASTICO PT 5KG		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220051	ESTOJO P/ PESOS INDIVIDUAIS PLASTICO PT 1KG		1	1	1	1	0	0	0	0	7	3	1	12/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220052	POLIA LISA ALUMINIO 110MM / 1A		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220053	BARRA ROSCADA M10 X 1MT ROSCA MA-1,50		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220054	BARRA ROSCADA M8 X 1MT ROSCA MA-1,25		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220055	BARRA ROSCADA M6 X 1MT ROSCA MA-1,00		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220056	BARRA ROSCADA M5 X 1MT ROSCA MA-0,80		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220057	CUBA LAVA OLHOS DE EMERG NCIA COMPLETA		1	1	1	1	0	0	0	0	7	3	1	05/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220058	BARRA 1045 REDONDO ACO 30.00MM X 3000MT		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220059	BARRA TARUGO NYLON PA BRANCO REDONDA NITANYL PA6 80MMX1000MM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220060	BARRA 1045 REDONDO RETIFICADO 20.00 X 2000		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220061	BARRA 1045 REDONDO RETIFICADO 30.00 X 1500		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220062	BARRA TM23 TARUGO BRONZE FUNDIDO 44.45 X 500MM		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220063	BARRA ALUMINIO 6351 REDONDO FUNDIDO 50.80 X 500MM		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220064	BARRA TM23 TARUGO BRONZE FUNDIDO 25.40 X 500MM		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220065	BARRA 1020 REDONDO LAMINADO LAMINADA 88.90 X 40		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220066	MASTERPLAT PLUS PGS		1	1	1	1	0	0	0	0	7	3	1	19/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220067	BARRA REDONDO RETIFICADO ACO 1045 20.00MMX1300MT		1	1	1	1	0	0	0	0	7	3	1	23/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220068	BICO DE LIMPEZA GATILHO BICO CURTO MS-2 AI		1	1	1	1	0	0	0	0	7	3	1	23/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220069	BARRA METALON 50 X 30 CHAPA 16( 1,50MM)X 6000MM		1	1	1	1	0	0	0	0	7	3	1	06/03/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220070	CANTONEIRA FERRO 1/4 X 3/16		1	1	1	1	0	0	0	0	7	3	1	10/03/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710220071	CANTONEIRA FERRO 7/8 X 1/8		1	1	1	1	0	0	0	0	7	3	1	10/03/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710230001	OLEO LUBRIFICANTE PN ISO VG10		1	1	1	1	0	0	0	0	7	3	1	20/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240001	CONJUNTO FREIO E EMBREAGEM ESPECIAL DS0470		1	1	1	1	0	0	0	0	7	3	1	31/10/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240002	RETENTOR DO CUBO TRASEIRO DELIVERY		1	1	1	1	0	0	0	0	7	3	1	01/12/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240003	VOLANTE PARA M QUINA INDUSTRIAL  140		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240004	PNEU 235/75R17.5 143/141J RS201		1	1	1	1	0	0	0	0	7	3	1	03/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240005	PNEU 275 /80 R22,5 149/146L		1	1	1	1	0	0	0	0	7	3	1	03/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240006	PNEU 225 / 75 R16 CARGA		1	1	1	1	0	0	0	0	7	3	1	03/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240007	VOLANTE PARA MAQUINA INDUSTRIAL 160		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240008	PNEU 500-8 10 LONAS GRIPMASTER-COMPLETO TRASEIRO		1	1	1	1	0	0	0	0	7	3	1	15/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240009	PNEU 6.50-10 12 LONAS IND1000HD GRIPMASTER-COMPLE DIANTEIRO		1	1	1	1	0	0	0	0	7	3	1	15/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710240010	PNEU PNEUMATICO 700X12 P/EMPILHADEIRA COMPLETO		1	1	1	1	0	0	0	0	7	3	1	15/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250001	PLACA 300MM 200MM		1	1	1	1	0	0	0	0	7	3	1	10/09/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250002	PLACA 73MM 110MM		1	1	1	1	0	0	0	0	7	3	1	10/09/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250003	PLACA 100MM 150MM		1	1	1	1	0	0	0	0	7	3	1	10/09/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250004	PLAQUETA IDENTIFICACAO ACO BAIXO RELEVO 200X80X0,6 MM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250005	PLAQUETA IDENTIFICACAO ACO BAIXO RELEVO 60X30X0,6 MM		1	1	1	1	0	0	0	0	7	3	1	12/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250006	PLACA PVC ROTA DE FUGA SETA ESQUERDA 15X25CM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250007	PLACA SETA DE ROTA DE FUGA ESCADA DESCENDO DIREITA 15X25CM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250008	PLACA SETA DE ROTA FUGA ESCADA DESCENDO ESQUERDA 15X25CM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250009	PLACA SETA SA DA DE EMERG NCIA DIREITA/ESQUERDA 15X25CM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250010	PLACA PVC ROTA DE FUGA SETA A DIREITA 15X25CM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250011	PLACA SETA EXTINTOR AP 15X20CM		1	1	1	1	0	0	0	0	7	3	1	03/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250012	PLACA SETA DE EXTINTOR PO QU MICO SECO (PQS) 15X20CM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250013	PLACA COMBATE DE INCENDIO SETA DE EXTINTOR CO2 15X20CM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250014	PLACA SETA DE BOTOEIRA DE ALARME 15X25CM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250015	PLACA SETA DE BOTOEIRA DE BOMBA 15X25CM		1	1	1	1	0	0	0	0	7	3	1	30/01/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250016	PLACA MERCOSUL VEICULAR		1	1	1	1	0	0	0	0	7	3	1	05/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250017	PLACA SINALIZACAO EXTINTOR CO2 20X15CM		1	1	1	1	0	0	0	0	7	3	1	04/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250018	PLACA SINALIZACAO EXTINTOR AGUA (AP) 20X15CM		1	1	1	1	0	0	0	0	7	3	1	04/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710250019	PLACA CARNAVAL C/10UN CARTONADO		1	1	1	1	0	0	0	0	7	3	1	10/02/26	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	990710260001	CHAPA ACRILICO 2.00 1,20X2,20 CRISTAL		1	1	1	1	0	0	0	0	7	3	1	11/11/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
